Freq,S11_o_mod_v,S11_o_pha_v,S11_s_mod_v,S11_s_pha_v,S11_m_mod_v,S11_m_pha_v,S22_o_mod_v,S22_o_pha_v,S22_s_mod_v,S22_s_pha_v,S22_m_mod_v,S22_m_pha_v,S11_thru_mod_v,S11_thru_pha_v,S21_thru_mod_v,S21_thru_pha_v,S12_thru_mod_v,S12_thru_pha_v,S22_thru_mod_v,S22_thru_pha_v
1000000,0.665102639296188,1.78592375366569,0.656304985337243,1.49560117302053,1.79824046920821,1.28445747800587,0.668621700879765,1.8,0.582404692082111,0.0299120234604106,1.56774193548387,1.73841642228739,1.45513196480938,1.09794721407625,0.631671554252199,1.8,0.635190615835777,1.7366568914956,1.34076246334311,1.6258064516129
8688963.21070234,0.663343108504399,1.8,0.587683284457478,0.0686217008797654,1.5624633431085,1.67155425219941,0.658064516129032,1.69090909090909,0.594721407624633,0.293841642228739,1.55542521994135,1.72785923753666,1.30381231671554,1.74017595307918,0.628152492668622,1.71378299120235,0.633431085043988,1.70322580645161,1.32492668621701,1.68387096774194
16377926.4214047,0.66158357771261,1.79472140762463,0.596480938416422,0.117888563049853,1.55718475073314,1.6891495601173,0.647507331378299,1.50087976539589,0.619354838709677,0.559530791788856,1.53255131964809,1.7524926686217,1.31788856304985,1.52023460410557,0.628152492668622,1.55542521994135,0.631671554252199,1.60821114369501,1.34956011730205,1.42346041055718
24066889.632107,0.656304985337243,1.78064516129032,0.607038123167155,0.167155425219941,1.55190615835777,1.69970674486804,0.633431085043988,1.29677419354839,0.642228739002933,0.797067448680352,1.51495601173021,1.75073313782991,1.34780058651026,1.31788856304985,0.629912023460411,1.39882697947214,0.631671554252199,1.50791788856305,1.39882697947214,1.1524926686217
31755852.8428094,0.649266862170088,1.76480938416422,0.617595307917889,0.211143695014663,1.54838709677419,1.69970674486804,0.612316715542522,1.06803519061584,0.66158357771261,1.00645161290323,1.50263929618768,1.72258064516129,1.39882697947214,1.1049853372434,0.629912023460411,1.23870967741935,0.631671554252199,1.40762463343109,1.47448680351906,0.832258064516129
39444816.0535117,0.642228739002933,1.74545454545455,0.629912023460411,0.24633431085044,1.54486803519062,1.70674486803519,0.596480938416422,0.812903225806452,0.673900293255132,1.2,1.49736070381232,1.67507331378299,1.4375366568915,0.860410557184751,0.631671554252199,1.08035190615836,0.633431085043988,1.30557184750733,1.58357771260997,0.374780058651026
47133779.264214,0.631671554252199,1.71906158357771,0.642228739002933,0.27624633431085,1.54134897360704,1.70146627565982,0.587683284457478,0.533137829912024,0.679178885630499,1.38475073313783,1.49736070381232,1.59589442815249,1.59237536656891,0.519061583577713,0.633431085043988,0.921994134897361,0.635190615835777,1.20351906158358,1.6258064516129,0.325513196480938
54822742.4749164,0.621114369501466,1.68739002932551,0.652785923753666,0.300879765395894,1.54134897360704,1.7049853372434,0.596480938416422,0.248093841642229,0.675659824046921,1.56070381231672,1.50439882697947,1.51847507331378,1.69442815249267,0.274486803519062,0.635190615835777,0.767155425219941,0.638709677419355,1.1049853372434,1.52023460410557,0.934310850439883
62511705.6856187,0.610557184750733,1.65219941348974,0.66158357771261,0.320234604105572,1.53958944281525,1.70322580645161,0.612316715542522,0.0316715542521994,0.666862170087977,1.74545454545455,1.51671554252199,1.44457478005865,1.6099706744868,0.788269794721408,0.638709677419355,0.6158357771261,0.640469208211144,1.00821114369501,1.41642228739003,1.3108504398827
70200668.8963211,0.601759530791789,1.60645161290323,0.666862170087977,0.334310850439883,1.53958944281525,1.70322580645161,0.635190615835777,0.174193548387097,0.651026392961877,1.8,1.53431085043988,1.3741935483871,1.49208211143695,1.14721407624633,0.638709677419355,0.462756598240469,0.642228739002933,0.913196480938416,1.3425219941349,1.60293255131965
77889632.1070234,0.594721407624633,1.55718475073314,0.672140762463343,0.348387096774194,1.53958944281525,1.68563049853372,0.652785923753666,0.397653958944282,0.633431085043988,1.63108504398827,1.55718475073314,1.31436950146628,1.41114369501466,1.39178885630499,0.640469208211144,0.311436950146628,0.642228739002933,0.818181818181818,1.29325513196481,1.8
85578595.3177257,0.589442815249267,1.50087976539589,0.675659824046921,0.360703812316716,1.53607038123167,1.69442815249267,0.675659824046921,0.603519061583578,0.614076246334311,1.40058651026393,1.58709677419355,1.27038123167155,1.35659824046921,1.60293255131965,0.640469208211144,0.163636363636364,0.640469208211144,0.72316715542522,1.26158357771261,1.67155425219941
93267558.5284281,0.587683284457478,1.44105571847507,0.675659824046921,0.371260997067449,1.53958944281525,1.68739002932551,0.684457478005865,0.798826979472141,0.598240469208211,1.14369501466276,1.61524926686217,1.25278592375367,1.32140762463343,1.77184750733138,0.638709677419355,0.0351906158357771,0.638709677419355,0.622873900293255,1.2475073313783,1.41994134897361
100956521.73913,0.589442815249267,1.38123167155425,0.673900293255132,0.381818181818182,1.53431085043988,1.68035190615836,0.687976539589443,0.985337243401759,0.594721407624633,0.869208211143695,1.64868035190616,1.26862170087977,1.44105571847507,1.65571847507331,0.638709677419355,0.0580645161290323,0.638709677419355,0.520821114369502,1.24046920821114,1.15601173020528
108645484.949833,0.594721407624633,1.32492668621701,0.668621700879765,0.394134897360704,1.53782991202346,1.67507331378299,0.680938416422287,1.1683284457478,0.603519061583578,0.591202346041056,1.66803519061584,1.32140762463343,1.2950146627566,1.46217008797654,0.638709677419355,0.205865102639296,0.638709677419355,0.418768328445748,1.24926686217009,0.890322580645161
116334448.160535,0.603519061583578,1.27214076246334,0.663343108504399,0.406451612903226,1.53782991202346,1.66803519061584,0.666862170087977,1.36363636363636,0.626392961876833,0.33782991202346,1.66627565982405,1.40058651026393,1.30205278592375,1.25102639296188,0.638709677419355,0.362463343108504,0.640469208211144,0.318475073313783,1.27390029325513,0.6
124023411.371237,0.6158357771261,1.22815249266862,0.654545454545455,0.424046920821114,1.53782991202346,1.6574780058651,0.649266862170088,1.56598240469208,0.647507331378299,0.109090909090909,1.65043988269795,1.48680351906158,1.31260997067449,1.03284457478006,0.640469208211144,0.519061583577713,0.640469208211144,0.219941348973607,1.30557184750733,0.270967741935484
131712374.58194,0.626392961876833,1.18768328445748,0.643988269794721,0.445161290322581,1.53782991202346,1.65395894428152,0.628152492668622,1.78768328445748,0.668621700879765,0.0316715542521994,1.61524926686217,1.53607038123167,1.3425219941349,0.80058651026393,0.642228739002933,0.668621700879765,0.642228739002933,0.124926686217009,1.33548387096774,0.0510263929618768
139401337.792642,0.636950146627566,1.15601173020528,0.631671554252199,0.471554252199413,1.53607038123167,1.65395894428152,0.608797653958944,1.74545454545455,0.682697947214076,0.205865102639296,1.57653958944282,1.53782991202346,1.38299120234604,0.531378299120235,0.642228739002933,0.816422287390029,0.643988269794721,0.0422287390029326,1.34780058651026,0.436363636363636
147090301.003344,0.649266862170088,1.12785923753666,0.619354838709677,0.506744868035191,1.53607038123167,1.65043988269795,0.594721407624633,1.48152492668622,0.691495601173021,0.397653958944282,1.53431085043988,1.50967741935484,1.42346041055718,0.181231671554252,0.640469208211144,0.967741935483871,0.642228739002933,0.0281524926686217,1.3266862170088,0.855131964809384
154779264.214047,0.659824046920821,1.10674486803519,0.605278592375367,0.547214076246334,1.52551319648094,1.64868035190616,0.589442815249267,1.20351906158358,0.689736070381232,0.585923753665689,1.50263929618768,1.45513196480938,1.4375366568915,0.193548387096774,0.638709677419355,1.12609970674487,0.638709677419355,0.0967741935483871,1.28621700879765,1.24926686217009
162468227.424749,0.670381231671554,1.0891495601173,0.591202346041056,0.594721407624633,1.51143695014663,1.64868035190616,0.612316715542522,0.941348973607038,0.689736070381232,0.777712609970674,1.47272727272727,1.38299120234604,1.40234604105572,0.605278592375367,0.638709677419355,1.28621700879765,0.631671554252199,0.190029325513196,1.23695014662757,1.58709677419355
170157190.635451,0.680938416422287,1.0891495601173,0.591202346041056,0.596480938416422,1.50791788856305,1.63284457478006,0.633431085043988,0.705571847507331,0.66158357771261,0.987096774193548,1.45161290322581,1.30029325513196,1.33548387096774,0.957184750733138,0.636950146627566,1.44457478005865,0.621114369501466,0.30791788856305,1.18944281524927,1.8
177846153.846154,0.679178885630499,1.10322580645161,0.573607038123167,0.746041055718475,1.48504398826979,1.55542521994135,0.654545454545455,0.494428152492669,0.638709677419355,1.21759530791789,1.43225806451613,1.21055718475073,1.28973607038123,1.27214076246334,0.636950146627566,1.60469208211144,0.622873900293255,0.434604105571848,1.15777126099707,1.61524926686217
185535117.056856,0.673900293255132,1.08739002932551,0.573607038123167,0.812903225806452,1.51495601173021,1.51495601173021,0.672140762463343,0.297360703812317,0.6158357771261,1.46568914956012,1.41994134897361,1.11026392961877,1.25806451612903,1.50087976539589,0.638709677419355,1.76656891495601,0.631671554252199,0.545454545454546,1.1366568914956,1.35483870967742
193224080.267559,0.672140762463343,1.06803519061584,0.577126099706745,0.885043988269795,1.52375366568915,1.52023460410557,0.686217008797654,0.116129032258065,0.598240469208211,1.74369501466276,1.41114369501466,1.00645161290323,1.20527859237537,1.71554252199413,0.642228739002933,1.8,0.636950146627566,0.642228739002933,1.12961876832845,1.10146627565982
200913043.478261,0.670381231671554,1.05395894428152,0.585923753665689,0.957184750733138,1.51847507331378,1.51671554252199,0.691495601173021,0.0228739002932551,0.591202346041056,1.74193548387097,1.4058651026393,0.897360703812317,1.17888563049853,1.7208211143695,0.64574780058651,1.70146627565982,0.640469208211144,0.73900293255132,1.12961876832845,0.855131964809384
208602006.688963,0.666862170087977,1.04340175953079,0.598240469208211,1.01876832844575,1.51671554252199,1.50263929618768,0.689736070381232,0.142521994134897,0.605278592375367,1.4533724340176,1.4058651026393,0.788269794721408,1.15953079178886,1.54838709677419,0.649266862170088,1.54838709677419,0.643988269794721,0.834017595307918,1.1366568914956,0.607038123167155
216290969.899666,0.66158357771261,1.03284457478006,0.614076246334311,1.06979472140762,1.50967741935484,1.47096774193548,0.67741935483871,0.327272727272727,0.629912023460411,1.19824046920821,1.41114369501466,0.680938416422287,1.15953079178886,1.36715542521994,0.651026392961877,1.40058651026393,0.643988269794721,0.927272727272727,1.15425219941349,0.360703812316716
223979933.110368,0.652785923753666,1.01876832844575,0.628152492668622,1.11202346041056,1.52023460410557,1.43577712609971,0.659824046920821,0.529618768328446,0.654545454545455,0.978299120234604,1.42346041055718,0.585923753665689,1.14193548387097,1.18768328445748,0.652785923753666,1.25454545454545,0.643988269794721,1.01876832844575,1.18240469208211,0.126686217008798
231668896.32107,0.642228739002933,1.00117302052786,0.643988269794721,1.14545454545455,1.52727272727273,1.41994134897361,0.633431085043988,0.760117302052786,0.675659824046921,0.78475073313783,1.43049853372434,0.497947214076246,1.14369501466276,1.00117302052786,0.651026392961877,1.10850439882698,0.642228739002933,1.11202346041056,1.2158357771261,0.06158357771261
239357859.531773,0.629912023460411,0.980058651026393,0.658064516129032,1.17008797653959,1.5307917888563,1.40058651026393,0.607038123167155,1.0258064516129,0.689736070381232,0.605278592375367,1.44457478005865,0.392375366568915,1.1524926686217,0.798826979472141,0.647507331378299,0.958944281524927,0.636950146627566,1.20879765395894,1.26510263929619,0.327272727272727
247046822.742475,0.6158357771261,0.951906158357771,0.670381231671554,1.18944281524927,1.53607038123167,1.38123167155425,0.587683284457478,1.32492668621701,0.698533724340176,0.436363636363636,1.46744868035191,0.302639296187683,1.17184750733138,0.582404692082111,0.642228739002933,0.804105571847507,0.633431085043988,1.31260997067449,1.2950146627566,0.658064516129032
254735785.953177,0.598240469208211,0.909677419354839,0.679178885630499,1.20351906158358,1.54838709677419,1.36539589442815,0.585923753665689,1.64692082111437,0.700293255131965,0.278005865102639,1.49032258064516,0.251612903225806,1.17184750733138,0.358944281524927,0.635190615835777,0.640469208211144,0.631671554252199,1.42346041055718,1.38299120234604,1.03460410557185
262424749.16388,0.5841642228739,0.863929618768329,0.687976539589443,1.21935483870968,1.54838709677419,1.37771260997067,0.603519061583578,1.8,0.686217008797654,0.109090909090909,1.48504398826979,0.15307917888563,1.20351906158358,0.124926686217009,0.635190615835777,0.448680351906158,0.633431085043988,1.53255131964809,1.39706744868035,1.48328445747801
270113712.374582,0.568328445747801,0.807624633431085,0.696774193548387,1.22815249266862,1.54486803519062,1.3425219941349,0.636950146627566,1.55190615835777,0.673900293255132,0.024633431085044,1.55014662756598,0.10733137829912,1.29149560117302,0.0967741935483871,0.643988269794721,0.285043988269795,0.635190615835777,1.63988269794721,1.37771260997067,1.78592375366569
277802675.585284,0.556011730205279,0.73900293255132,0.702052785923754,1.23519061583578,1.55366568914956,1.34780058651026,0.668621700879765,1.33020527859238,0.651026392961877,0.179472140762463,1.6258064516129,0.172434017595308,1.3425219941349,0.432844574780059,0.651026392961877,0.137243401759531,0.640469208211144,1.74369501466276,1.3425219941349,1.37771260997067
285491638.795987,0.548973607038123,0.659824046920821,0.705571847507331,1.24046920821114,1.55014662756598,1.33196480938416,0.691495601173021,1.13313782991202,0.622873900293255,0.406451612903226,1.69794721407625,0.311436950146628,1.37243401759531,0.844574780058651,0.656304985337243,0.0281524926686217,0.64574780058651,1.79472140762463,1.30909090909091,1.04516129032258
293180602.006689,0.547214076246334,0.573607038123167,0.70733137829912,1.24398826979472,1.55190615835777,1.30381231671554,0.709090909090909,0.957184750733138,0.594721407624633,0.679178885630499,1.75601173020528,0.485630498533724,1.35483870967742,1.24222873900293,0.659824046920821,0.0651026392961877,0.649266862170088,1.71202346041056,1.29325513196481,0.763636363636364
300869565.217391,0.55425219941349,0.490909090909091,0.705571847507331,1.2475073313783,1.55894428152493,1.2791788856305,0.719648093841642,0.793548387096774,0.577126099706745,0.995894428152493,1.77184750733138,0.682697947214076,1.31436950146628,1.57302052785924,0.659824046920821,0.204105571847507,0.651026392961877,1.62052785923754,1.28269794721408,0.504985337243402
308558528.428094,0.564809384164223,0.41524926686217,0.700293255131965,1.25102639296188,1.56774193548387,1.27214076246334,0.717888563049853,0.635190615835777,0.5841642228739,1.33548387096774,1.71906158357771,0.756598240469208,1.26158357771261,1.77360703812317,0.656304985337243,0.350146627565982,0.651026392961877,1.52903225806452,1.28093841642229,0.249853372434018
316247491.638796,0.580645161290323,0.35366568914956,0.695014662756598,1.25806451612903,1.57126099706745,1.2633431085044,0.710850439882698,0.47683284457478,0.6158357771261,1.64340175953079,1.63812316715543,0.746041055718475,1.21759530791789,1.56422287390029,0.651026392961877,0.504985337243402,0.651026392961877,1.43225806451613,1.29325513196481,0.0404692082111437
323936454.849498,0.598240469208211,0.300879765395894,0.695014662756598,1.25806451612903,1.56950146627566,1.2633431085044,0.693255131964809,0.30791788856305,0.652785923753666,1.8,1.57653958944282,0.675659824046921,1.17712609970674,1.34604105571848,0.649266862170088,0.66158357771261,0.649266862170088,1.33372434017595,1.32316715542522,0.186510263929619
331625418.060201,0.6158357771261,0.260410557184751,0.675659824046921,1.2791788856305,1.56598240469208,1.22815249266862,0.668621700879765,0.126686217008798,0.687976539589443,1.65571847507331,1.52727272727273,0.578885630498534,1.15073313782991,1.13489736070381,0.647507331378299,0.826979472140762,0.649266862170088,1.2316715542522,1.37771260997067,0.490909090909091
339314381.270903,0.633431085043988,0.228739002932551,0.663343108504399,1.2950146627566,1.57302052785924,1.20527859237537,0.635190615835777,0.0263929618768328,0.712609970674487,1.46392961876833,1.48856304985337,0.468035190615836,1.13841642228739,0.936070381231672,0.649266862170088,0.992375366568915,0.649266862170088,1.12785923753666,1.45513196480938,0.874486803519062
347003344.481605,0.649266862170088,0.205865102639296,0.647507331378299,1.31964809384164,1.58181818181818,1.17184750733138,0.601759530791789,0.249853372434018,0.728445747800586,1.28621700879765,1.46568914956012,0.35366568914956,1.13137829912023,0.744281524926686,0.652785923753666,1.15425219941349,0.652785923753666,1.0258064516129,1.52903225806452,1.39882697947214
354692307.692308,0.66158357771261,0.190029325513196,0.631671554252199,1.34956011730205,1.59061583577713,1.15777126099707,0.580645161290323,0.557771260997067,0.735483870967742,1.11730205278592,1.44809384164223,0.241055718475073,1.13841642228739,0.563049853372434,0.656304985337243,1.3108504398827,0.656304985337243,0.927272727272727,1.53255131964809,1.70850439882698
362381270.90301,0.672140762463343,0.175953079178886,0.612316715542522,1.39178885630499,1.59765395894428,1.11906158357771,0.585923753665689,0.886803519061584,0.735483870967742,0.95366568914956,1.44105571847507,0.144281524926686,1.15073313782991,0.388856304985337,0.66158357771261,1.46392961876833,0.658064516129032,0.832258064516129,1.45161290322581,1.2158357771261
370070234.113712,0.680938416422287,0.163636363636364,0.596480938416422,1.44985337243402,1.62404692082111,1.10850439882698,0.608797653958944,1.19648093841642,0.728445747800586,0.793548387096774,1.43929618768328,0.0791788856304985,1.1683284457478,0.211143695014663,0.666862170087977,1.61524926686217,0.659824046920821,0.740762463343109,1.37595307917889,0.883284457478006
377759197.324415,0.689736070381232,0.156598240469208,0.580645161290323,1.52023460410557,1.63988269794721,1.14369501466276,0.649266862170088,1.46041055718475,0.709090909090909,0.626392961876833,1.43401759530792,0.0545454545454545,1.19648093841642,0.131964809384164,0.666862170087977,1.75777126099707,0.659824046920821,0.649266862170088,1.31260997067449,0.607038123167155
385448160.535117,0.693255131964809,0.15307917888563,0.571847507331378,1.59941348973607,1.63988269794721,1.17712609970674,0.686217008797654,1.68211143695015,0.682697947214076,0.445161290322581,1.43049853372434,0.0879765395894428,1.22991202346041,0.100293255131965,0.668621700879765,1.8,0.658064516129032,0.556011730205279,1.26686217008798,0.365982404692082
393137123.745819,0.696774193548387,0.151319648093842,0.571847507331378,1.68387096774194,1.62756598240469,1.21231671554252,0.714369501466276,1.8,0.649266862170088,0.237536656891496,1.43577712609971,0.160117302052786,1.2791788856305,0.29208211143695,0.666862170087977,1.73313782991202,0.654545454545455,0.46099706744868,1.22991202346041,0.121407624633431
400826086.956522,0.695014662756598,0.149560117302053,0.577126099706745,1.76480938416422,1.61524926686217,1.1841642228739,0.731964809384164,1.7208211143695,0.612316715542522,0.024633431085044,1.44281524926686,0.267448680351906,1.34956011730205,0.503225806451613,0.663343108504399,1.58005865102639,0.651026392961877,0.360703812316716,1.21055718475073,0.0633431085043988
408515050.167224,0.691495601173021,0.149560117302053,0.587683284457478,1.78944281524927,1.61700879765396,1.14721407624633,0.740762463343109,1.55014662756598,0.591202346041056,0.211143695014663,1.46744868035191,0.371260997067449,1.45513196480938,0.763636363636364,0.663343108504399,1.42346041055718,0.647507331378299,0.256891495601173,1.2158357771261,0.299120234604106
